Latitude,Longitude,Postcode,Region Type,Sector,Suburb,Type,﻿Name
-27.5849,153.293,4165,Major Cities,Non-Gov,Victoria Point,Primary,Faith Lutheran College - Redlands
-27.5767,153.281,4164,Major Cities,Non-Gov,Thornlands,Secondary,Faith Lutheran College - Redlands - Beveridge Road Campus
-32.5924,115.644,6210,Major Cities,Gov,Wannanup,Primary,Falcon Primary School
-36.8643,147.28,3699,Outer Regional,Gov,Falls Creek,Primary,Falls Creek Primary School
-34.9661,150.594,2540,Inner Regional,Gov,Falls Creek,Primary,Falls Creek Public School
-31.9907,116.044,6076,Major Cities,Gov,Lesmurdie,Primary,Falls Road Primary School
-35.137379,138.4896051,5164,Major Cities,Non-Gov,Christie Downs,Special,FAME - Flexible Accredited Meaningful Engagement
-21.1063,149.102,4741,Inner Regional,Gov,Farleigh,Primary,Farleigh State School
-34.4603,150.835,2526,Major Cities,Gov,Unanderra,Primary,Farmborough Road Public School
-33.7834,151.246,2093,Major Cities,Non-Gov,North Balgowlah,Primary,Farmhouse Montessori School
-33.8125,151.297,2095,Major Cities,Non-Gov,Manly,Primary,"Farmhouse Montessori School, North Head"
-23.078,150.738,4703,Outer Regional,Gov,Farnborough,Primary,Farnborough State School
-31.1385,150.98,2340,Inner Regional,Gov,Calala,Secondary,Farrer Memorial Agricultural High School
-35.3787,149.107,2607,Major Cities,Gov,Farrer,Primary,Farrer Primary School
-32.9834,151.583,2283,Major Cities,Gov,Fassifern,Primary,Fassifern Public School
-33.691,150.545,2776,Major Cities,Gov,Faulconbridge,Primary,Faulconbridge Public School
-37.7159,144.974,3060,Major Cities,Gov,Fawkner,Primary,Fawkner Primary School
-36.5528,145.975,3672,Inner Regional,Non-Gov,Benalla,Secondary,FCJ College
-36.5540573,145.9759841,3672,Inner Regional,Non-Gov,Benalla,Secondary,FCJ College - Multi-Purpose Hall
-37.9014,144.727,3030,Major Cities,Gov,Point Cook,Combined,Featherbrook P-9 College
-26.3929,152.794,4568,Inner Regional,Gov,Federal,Primary,Federal State School
-34.8926,138.645,5070,Major Cities,Gov,Felixstow,Primary,Felixstow Primary School
-17.8806,145.965,4854,Outer Regional,Gov,Feluga,Primary,Feluga State School
-32.9917,151.602,2283,Major Cities,Gov,Fennell Bay,Primary,Fennell Bay Public School
-32.8717,151.795,2295,Major Cities,Gov,Fern Bay,Primary,Fern Bay Public School
-37.92343,145.51756,3154,Major Cities,Non-Gov,The Basin,Combined,Fernbrook School
-27.6605,152.844,4301,Major Cities,Gov,Redbank Plains,Primary,Fernbrooke State School
-33.9214,151.151,2204,Major Cities,Gov,Marrickville,Primary,Ferncourt Public School
-33.79563578,150.6779771,2745,Major Cities,Gov,Glenmore Park,Special,Fernhill School
-28.7677,153.498,2479,Inner Regional,Gov,Fernleigh,Primary,Fernleigh Public School
-37.8752,145.299,3156,Major Cities,Gov,Ferntree Gully,Primary,Ferntree Gully North Primary School
-27.4469,152.644,4306,Inner Regional,Gov,Fernvale,Primary,Fernvale State School
-37.8842,145.335,3786,Major Cities,Gov,Ferny Creek,Primary,Ferny Creek Primary School
-27.406,152.934,4055,Major Cities,Gov,Ferny Grove,Secondary,Ferny Grove State High School
-27.4031,152.929,4055,Major Cities,Gov,Ferny Grove,Primary,Ferny Grove State School
-27.4021,152.943,4055,Major Cities,Gov,Ferny Hills,Primary,Ferny Hills State School
-33.8161,151.133,2113,Major Cities,Gov,East Ryde,Combined,Field of Mars Environmental Education Centre
-27.527,152.966,4069,Major Cities,Gov,Fig Tree Pocket,Primary,Fig Tree Pocket State School
-34.4315,150.856,2525,Major Cities,Gov,Figtree,Primary,Figtree Heights Public School
-34.4384,150.855,2525,Major Cities,Gov,Figtree,Secondary,Figtree High School
-34.4408,150.854,2525,Major Cities,Gov,Figtree,Primary,Figtree Public School
-21.1396,148.639,4756,Outer Regional,Gov,Finch Hatton,Primary,Finch Hatton State School
-34.8983,138.527,5023,Major Cities,Gov,Findon,Secondary,Findon High School
-34.898332,138.526613,5023,Major Cities,Gov,Findon,Secondary,Findon High School - Findon Technical College
-37.6668,145.051,3082,Major Cities,Gov,Mill Park,Primary,Findon Primary School
-28.1968,153.565,2487,Major Cities,Gov,Fingal Head,Primary,Fingal Head Public School
-35.35410305,149.22263,2620,Major Cities,Gov,Queanbeyan,Combined,Finigan School of Distance Education
-25.5821,134.578,0872,Very Remote,Gov,Finke,Combined,Finke School
-35.6404,145.573,2713,Inner Regional,Gov,Finley,Secondary,Finley High School
-35.6394,145.575,2713,Inner Regional,Gov,Finley,Primary,Finley Public School
-37.8148,145.081,3103,Major Cities,Non-Gov,Balwyn,Combined,Fintona Girls' School
-37.9061,144.997,3186,Major Cities,Non-Gov,Brighton,Combined,Firbank Grammar School
-37.9578,145.016,3191,Major Cities,Non-Gov,Sandringham,Combined,Firbank Grammar School - Sandringham Campus
-37.9079,144.997,3186,Major Cities,Non-Gov,Brighton,Combined,Firbank Grammar School - Second Campus
-38.6947,146.084,3959,Inner Regional,Gov,Fish Creek,Primary,Fish Creek and District Primary School
-33.7461,151.287,2099,Major Cities,Gov,Dee Why,Special,Fisher Road School
-33.0167,137.532,5608,Outer Regional,Gov,Whyalla Norrie,Primary,Fisk Street Primary School
-37.94477,145.13927,3169,Major Cities,Non-Gov,Clayton South,Primary,Fitra Community School
-21.1152,149.168,4740,Inner Regional,Gov,North Mackay,Primary,Fitzgerald State School
-37.7892,144.98,3068,Major Cities,Non-Gov,Fitzroy North,Primary,Fitzroy Community School
-37.7588,144.995,3071,Major Cities,Non-Gov,Thornbury,Primary,Fitzroy Community School - Thornbury Campus
-37.7849,144.987,3068,Major Cities,Gov,Fitzroy North,Secondary,Fitzroy High School
-37.79198561,144.9838159,3068,Major Cities,Gov,Fitzroy North,Secondary,Fitzroy High School - Wurun Senior Campus
-37.785,144.984,3068,Major Cities,Gov,Fitzroy North,Primary,Fitzroy North Primary School
-37.7996,144.982,3065,Major Cities,Gov,Fitzroy,Primary,Fitzroy Primary School
-18.171,125.57,6765,Very Remote,Gov,Fitzroy Crossing,Combined,Fitzroy Valley District High School
-33.8663,151.127,2046,Major Cities,Gov,Five Dock,Primary,Five Dock Public School
-32.9743,151.611,2284,Major Cities,Gov,Booragul,Special,Five Islands School
-34.4895,150.912,2505,Major Cities,Gov,Port Kembla,Secondary,Five Islands Secondary College
-35.0494,138.589,5159,Major Cities,Gov,Flagstaff Hill,Primary,Flagstaff Hill Primary School
-27.6154,152.115,4344,Inner Regional,Gov,Flagstone Creek,Primary,Flagstone Creek State School
-27.8071,152.956,4280,Major Cities,Gov,Jimboomba,Secondary,Flagstone State Community College
-27.8073,152.957,4280,Major Cities,Gov,Jimboomba,Primary,Flagstone State School
-35.1278,138.519,5162,Major Cities,Gov,Morphett Vale,Primary,Flaxmill School P-6
-38.039,145.317,3805,Major Cities,Gov,Narre Warren,Primary,Fleetwood Primary School
-37.7812,144.933,3031,Major Cities,Gov,Flemington,Primary,Flemington Primary School
-38.2633,145.167,3913,Major Cities,Non-Gov,Tyabb,Combined,Flinders Christian Community College
-38.1169,145.181,3201,Major Cities,Non-Gov,Carrum Downs,Combined,Flinders Christian Community College - Carrum Downs Campus
-40.1125,148.035,7255,Very Remote,Gov,Whitemark,Combined,Flinders Island District High School
"-34.9106, -34.9785","138.549, 117.929","5025, 6330","Major Cities, Outer Regional",Gov,"Flinders Park, Albany",Primary,Flinders Park Primary School
-34.5822,150.85,2529,Major Cities,Gov,Flinders,Primary,Flinders Public School
-32.4728,137.754,5700,Outer Regional,Gov,Port Augusta West,Primary,Flinders View Primary School
-33.0142,151.664,2280,Major Cities,Gov,Belmont,Primary,Floraville Public School
-31.9371,115.791,6014,Major Cities,Gov,Floreat,Primary,Floreat Park Primary School
-35.2265,149.052,2615,Major Cities,Gov,Florey,Primary,Florey Primary School
-37.3169,145.291,3717,Inner Regional,Gov,Flowerdale,Primary,Flowerdale Primary School
-17.4995,146.075,4860,Outer Regional,Gov,Flying Fish Point,Primary,Flying Fish Point State School
-37.8064,144.9,3011,Major Cities,Gov,Footscray,Primary,Footscray City Primary School
-37.79107,144.89401,3011,Major Cities,Gov,Footscray,Secondary,Footscray High School
-37.7991,144.89489,3011,Major Cities,Gov,Footscray,Secondary,Footscray High School - Barkly Campus
-37.80577614,144.8981403,3011,Major Cities,Gov,Seddon,Secondary,Footscray High School - Pilgrim Campus
-37.7877,144.883,3011,Major Cities,Gov,Footscray,Primary,Footscray North Primary School
-37.7984,144.893,3011,Major Cities,Gov,Footscray,Primary,Footscray Primary School
-37.7949,144.875,3012,Major Cities,Gov,West Footscray,Primary,Footscray West Primary School
-33.3646,148.011,2871,Outer Regional,Gov,Forbes,Secondary,Forbes High School
-33.3699,148.001,2871,Outer Regional,Gov,Forbes,Primary,Forbes North Public School
-34.9782,138.557,5038,Major Cities,Gov,South Plympton,Primary,Forbes Primary School
-33.3879,148.006,2871,Outer Regional,Gov,Forbes,Primary,Forbes Public School
-32.0767,115.949,6108,Major Cities,Gov,Thornlie,Primary,Forest Crescent Primary School
-37.848,145.164,3151,Major Cities,Gov,Burwood East,Secondary,Forest Hill College
-37.8487,145.162,3151,Major Cities,Gov,Burwood East,Secondary,Forest Hill College-Forest Hill Deaf Facility
-35.1479,147.467,2651,Inner Regional,Gov,Forest Hill,Primary,Forest Hill Public School
-27.5905,152.354,4342,Inner Regional,Gov,Forest Hill,Primary,Forest Hill State School
-27.6245,152.972,4078,Major Cities,Gov,Forest Lake,Secondary,Forest Lake State High School
-27.6133,152.959,4078,Major Cities,Gov,Forest Lake,Primary,Forest Lake State School
-33.8822,151.182,2037,Major Cities,Gov,Forest Lodge,Primary,Forest Lodge Public School
-40.8484,145.249,7330,Outer Regional,Gov,Forest,Primary,Forest Primary School
-37.5234,143.835,3355,Inner Regional,Gov,Wendouree,Primary,Forest Street Primary School
-37.5233,143.836,3355,Inner Regional,Gov,Wendouree,Primary,Forest Street Primary School-Forest Street Deaf Facility
-33.7583,151.219,2087,Major Cities,Non-Gov,Forestville,Primary,Forestville Montessori School
-33.7616,151.213,2087,Major Cities,Gov,Forestville,Primary,Forestville Public School
-18.7117,146.294,4850,Outer Regional,Gov,Forrest Beach,Primary,Forrest Beach State School
-12.5135,130.981,0832,Outer Regional,Gov,Bellamack,Special,Forrest Parade School
"-35.3151, -38.5163","149.126, 143.714","2603, 3236","Major Cities, Inner Regional",Gov,Forrest,Primary,Forrest Primary School
-32.1532,115.949,6112,Major Cities,Gov,Forrestdale,Primary,Forrestdale Primary School
-31.9906,116.009,6058,Major Cities,Gov,Forrestfield,Primary,Forrestfield Primary School
-18.5897,143.603,4871,Very Remote,Gov,Forsayth,Primary,Forsayth State School
-32.1825,152.524,2428,Inner Regional,Gov,Forster,Primary,Forster Public School
-33.8902,151.153,2049,Major Cities,Gov,Petersham,Secondary,Fort Street High School
-33.8604,151.205,2000,Major Cities,Gov,Sydney,Primary,Fort Street Public School
-41.1929,146.249,7310,Outer Regional,Gov,Forth,Primary,Forth Primary School
-27.4524,153.03571,4006,Major Cities,Gov,Fortitude Valley,Secondary,Fortitude Valley State Secondary College
-38.6573,146.202,3960,Inner Regional,Gov,Foster,Primary,Foster Primary School
-38.6517,146.197,3960,Inner Regional,Gov,Foster,Secondary,Foster Secondary College
-32.5289,115.764,6210,Major Cities,Non-Gov,Greenfields,Combined,Foundation Christian College
-38.02690572,145.3054032,3805,Major Cities,Non-Gov,Narre Warren,Special,Foundation Learning Centre - Foundation College
-38.14305297,145.1230443,3199,Major Cities,Non-Gov,Frankston,Special,Foundation Learning Centre - Peninsula Campus
-32.0365,115.92,6148,Major Cities,Non-Gov,Ferndale,Combined,Fountain College - Ferndale Campus
-32.035,115.93,6147,Major Cities,Non-Gov,Lynwood,Primary,Fountain College - Lynwood Campus
-38.0094,145.295,3805,Major Cities,Gov,Narre Warren,Primary,Fountain Gate Primary School
-38.0062,145.295,3805,Major Cities,Gov,Narre Warren,Secondary,Fountain Gate Secondary College
-33.8415,150.976,2160,Major Cities,Gov,Merrylands,Special,Fowler Road School
-27.8544,153.331,4209,Major Cities,Gov,Coomera,Secondary,Foxwell State Secondary College
-33.8589,151.184,2041,Major Cities,Non-Gov,Balmain,Primary,Fr John Therry Catholic Primary School Balmain-Rozelle
-36.7086,140.957,5262,Outer Regional,Gov,Frances,Primary,Frances Primary School
-32.797,151.661,2322,Major Cities,Gov,Beresfield,Secondary,Francis Greenway High School
-31.7308,115.739,6028,Major Cities,Non-Gov,Currambine,Primary,Francis Jordan Catholic School
-37.8668,145.109,3147,Major Cities,Non-Gov,Ashwood,Special,Frank Dando Sports Academy
-30.6418,152.986,2448,Inner Regional,Gov,Nambucca Heads,Primary,Frank Partridge VC Public School
-34.36165031,117.078,6396,Outer Regional,Gov,Frankland River,Primary,Frankland River Primary School
-43.0855,147.012,7113,Outer Regional,Gov,Franklin,Primary,Franklin Primary School
-35.3151,148.231,2720,Inner Regional,Gov,Tumut,Primary,Franklin Public School
-35.1965,149.145,2913,Major Cities,Gov,Franklin,Primary,Franklin School
-38.1467,145.146,3199,Major Cities,Gov,Frankston,Primary,Frankston East Primary School
-38.162,145.147,3199,Major Cities,Gov,Frankston,Primary,Frankston Heights Primary School
-38.1606,145.128,3199,Major Cities,Gov,Frankston,Secondary,Frankston High School
-38.1602,145.129,3199,Major Cities,Gov,Frankston,Secondary,Frankston High School-VCE Campus
-38.1476,145.124,3199,Major Cities,Gov,Frankston,Primary,Frankston Primary School
-38.1433,145.17,3199,Major Cities,Gov,Frankston,Special,Frankston Special Developmental School
-37.4778,144.305,3458,Inner Regional,Gov,Blackwood,Special,Frankston Special Developmental School-Blackwood Special Schools Outdoor Education Centre
-25.31835,152.8536,4655,Inner Regional,Non-Gov,Wondunna,Combined,Fraser Coast Anglican College
-35.1404,139.282,5253,Inner Regional,Gov,Murray Bridge,Primary,Fraser Park Primary School
-35.1918,149.043,2615,Major Cities,Gov,Fraser,Primary,Fraser Primary School
-32.5104,115.753,6210,Major Cities,Non-Gov,Mandurah,Combined,Frederick Irwin Anglican School
-32.5636,115.681,6210,Major Cities,Non-Gov,Halls Head,Primary,Frederick Irwin Anglican School - Halls Head Campus
-31.0345,152.879,2440,Inner Regional,Gov,Frederickton,Primary,Frederickton Public School
-34.4578,138.811,5372,Inner Regional,Gov,Freeling,Primary,Freeling Primary School
-33.8868,150.863,2177,Major Cities,Non-Gov,Bonnyrigg Heights,Secondary,Freeman Catholic College
-33.5587,150.799,2756,Major Cities,Gov,Freemans Reach,Primary,Freemans Reach Public School
-28.1355,152.138,4370,Inner Regional,Gov,Freestone,Primary,Freestone State School
-26.7651,132.028,0872,Very Remote,Gov,Fregon,Combined,Fregon Anangu School
-32.0845,115.775,6163,Major Cities,Non-Gov,Hamilton Hill,Combined,Fremantle Christian College
-32.0674,115.768,6162,Major Cities,Gov,Beaconsfield,Secondary,Fremantle College
-32.0515,115.805,6156,Major Cities,Gov,Willagee,Special,Fremantle Language Development Centre
-32.1336,115.82,6164,Major Cities,Gov,Beeliar,Special,Fremantle Language Development Centre - Beeliar Campus
-32.0601,115.861,6149,Major Cities,Gov,Bull Creek,Special,Fremantle Language Development Centre - Bull Creek Campus
-32.0587,115.753,6160,Major Cities,Gov,Fremantle,Primary,Fremantle Primary School
-33.7515,151.225,2086,Major Cities,Gov,Frenchs Forest,Primary,Frenchs Forest Public School
-23.3419,150.544,4701,Inner Regional,Gov,Frenchville,Primary,Frenchville State School
-34.4542,150.428,2575,Inner Regional,Non-Gov,Mittagong,Primary,Frensham Junior School
-34.4545,150.452,2575,Inner Regional,Non-Gov,Mittagong,Secondary,Frensham School
-31.986,115.782,6010,Major Cities,Gov,Claremont,Primary,Freshwater Bay Primary School
-16.893,145.709,4870,Outer Regional,Non-Gov,Brinsmead,Combined,Freshwater Christian College
-38.2633,144.28,3217,Inner Regional,Non-Gov,Freshwater Creek,Primary,Freshwater Creek Steiner School
-16.8805,145.714,4870,Outer Regional,Gov,Freshwater,Primary,Freshwater State School
-34.9124,138.503,5022,Major Cities,Gov,Henley Beach,Primary,Fulham Gardens Primary School
-34.9196,138.505,5022,Major Cities,Gov,Henley Beach,Primary,Fulham North Primary School
-37.7614,144.827,3020,Major Cities,Gov,Sunshine North,Special,Furlong Park School For Deaf Children
-38.1538,144.327,3220,Major Cities,Gov,Newtown,Primary,Fyans Park Primary School
-30.99633166,150.2387911,2380,Outer Regional,Gov,Gunnedah,Special,G S Kidd Memorial School
-37.52876,144.90886,3064,Major Cities,Gov,Mickleham,Primary,Gaayip-Yagila Primary School
-27.5956,151.969,4350,Inner Regional,Gov,Centenary Heights,Primary,Gabbinbar State School
-27.82413,153.30706,4209,Major Cities,Gov,Pimpama,Primary,Gainsborough State School
-34.211,118.938,6337,Remote,Gov,Gairdner,Primary,Gairdner Primary School
-36.3387,146.311,3677,Inner Regional,Non-Gov,Wangaratta,Secondary,Galen Catholic College
-33.8852,151.27522,2026,Major Cities,Non-Gov,Bondi Beach,Primary,Galilee Catholic Primary School
-37.8362,144.955,3205,Major Cities,Non-Gov,South Melbourne,Primary,Galilee Regional Catholic Primary School
-33.6787,151.2600434,2101,Major Cities,Non-Gov,Ingleside,Combined,Galstaun College
-33.6609,151.042,2159,Major Cities,Gov,Galston,Secondary,Galston High School
-33.648,151.045,2159,Major Cities,Gov,Galston,Primary,Galston Public School
-33.70073,150.880859,2762,Major Cities,Gov,Schofields,Primary,Galungara Public School
-34.7969,147.04,2702,Outer Regional,Gov,Ganmain,Primary,Ganmain Public School
-12.5055,135.808,0880,Very Remote,Gov,Gapuwiyak,Combined,Gapuwiyak School
-29.0772,149.635,2405,Remote,Gov,Garah,Primary,Garah Public School
-19.2619,146.776,4814,Outer Regional,Gov,Garbutt,Primary,Garbutt State School
-34.7829,138.609,5107,Major Cities,Non-Gov,Parafield Gardens,Combined,Garden College
-34.6875,138.673,5113,Major Cities,Non-Gov,Daveron Park,Combined,Garden College - Elizabeth Campus
-32.9479,151.682,2289,Major Cities,Gov,Garden Suburb,Primary,Garden Suburb Public School
-33.9206,151.198,2018,Major Cities,Gov,Rosebery,Primary,Gardeners Road Public School
-37.9047,145.015,3187,Major Cities,Gov,Brighton East,Primary,Gardenvale Primary School
